Order_ID,Product_ID,Store_ID,Channel,Date,Quantity_Sold,Unit_Price,Discount,Customer_ID,Revenue,Gender,Age,Location,Signup_Date,Preferred_Channel,Loyalty_Status,Category,Sub_Category,Brand,Cost_Price,Launch_Date,Campaign_ID,Start_Date,End_Date,Spend,Targeted_Category,Revenue_Attributed,Profit,Customer_Age_Group,Channel_Switcher_Flag
10209,2023,10,Online,2023-04-20,4,171.49,0.05,3061,651.66,Other,64,New York,2022-11-19,Offline,New,Toys,Sub3,BrandC,142.59,2022-06-30,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,81.29999999999995,Old-aged,1
10209,2023,10,Online,2023-04-20,4,171.49,0.05,3061,651.66,Other,64,New York,2022-11-19,Offline,New,Toys,Sub3,BrandC,142.59,2022-06-30,5077,2023-03-02,2023-06-17,1747.66,Toys,4743.91,81.29999999999995,Old-aged,1
10209,2023,10,Online,2023-04-20,4,171.49,0.05,3061,651.66,Other,64,New York,2022-11-19,Offline,New,Toys,Sub3,BrandC,142.59,2022-06-30,5097,2023-02-10,2023-05-10,4934.86,Toys,4671.66,81.29999999999995,Old-aged,1
10210,2003,11,Online,2023-07-09,3,82.37,0.22,3186,192.75,Other,33,New York,2021-04-29,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-100.38,Adult,0
10210,2003,11,Online,2023-07-09,3,82.37,0.22,3186,192.75,Other,33,New York,2021-04-29,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-100.38,Adult,0
10210,2003,11,Online,2023-07-09,3,82.37,0.22,3186,192.75,Other,33,New York,2021-04-29,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-100.38,Adult,0
10210,2003,11,Online,2023-07-09,3,82.37,0.22,3186,192.75,Other,33,New York,2021-04-29,Online,Loyal,Electronics,Sub3,BrandA,97.71,2020-04-24,5059,2023-06-25,2023-08-05,2884.44,Electronics,1130.64,-100.38,Adult,0
10212,2025,9,Online,2023-09-08,2,11.48,0.15,3219,19.52,Other,27,New York,2022-09-04,Online,At Risk,Beauty,Sub1,BrandB,82.15,2022-10-22,5033,2023-02-20,2023-09-19,3889.91,Beauty,2867.22,-144.78,Adult,0
10212,2025,9,Online,2023-09-08,2,11.48,0.15,3219,19.52,Other,27,New York,2022-09-04,Online,At Risk,Beauty,Sub1,BrandB,82.15,2022-10-22,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,-144.78,Adult,0
10213,2047,5,Offline,2023-07-31,2,103.5,0.02,3012,202.86,Other,55,Texas,2022-03-08,Offline,At Risk,Electronics,Sub2,BrandB,75.95,2020-02-16,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,50.96000000000001,Old-aged,0
10213,2047,5,Offline,2023-07-31,2,103.5,0.02,3012,202.86,Other,55,Texas,2022-03-08,Offline,At Risk,Electronics,Sub2,BrandB,75.95,2020-02-16,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,50.96000000000001,Old-aged,0
10213,2047,5,Offline,2023-07-31,2,103.5,0.02,3012,202.86,Other,55,Texas,2022-03-08,Offline,At Risk,Electronics,Sub2,BrandB,75.95,2020-02-16,5034,2023-06-30,2023-08-20,3723.46,Electronics,9152.65,50.96000000000001,Old-aged,0
10215,2015,17,Online,2023-05-13,1,62.87,0.2,3415,50.3,Female,61,Florida,2022-03-25,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-31.060000000000002,Old-aged,0
10215,2015,17,Online,2023-05-13,1,62.87,0.2,3415,50.3,Female,61,Florida,2022-03-25,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5032,2023-04-26,2023-07-06,3885.84,Electronics,6956.91,-31.060000000000002,Old-aged,0
10215,2015,17,Online,2023-05-13,1,62.87,0.2,3415,50.3,Female,61,Florida,2022-03-25,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-31.060000000000002,Old-aged,0
10215,2015,17,Online,2023-05-13,1,62.87,0.2,3415,50.3,Female,61,Florida,2022-03-25,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-31.060000000000002,Old-aged,0
10215,2015,17,Online,2023-05-13,1,62.87,0.2,3415,50.3,Female,61,Florida,2022-03-25,Online,New,Electronics,Sub2,BrandB,81.36,2021-05-18,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-31.060000000000002,Old-aged,0
10216,2021,2,Online,2023-07-20,1,85.13,0.11,3032,75.77,Male,32,California,2021-04-14,Offline,Loyal,Clothing,Sub3,BrandA,99.96,2021-04-03,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,-24.189999999999998,Adult,1
10216,2021,2,Online,2023-07-20,1,85.13,0.11,3032,75.77,Male,32,California,2021-04-14,Offline,Loyal,Clothing,Sub3,BrandA,99.96,2021-04-03,5023,2023-06-20,2023-10-23,3601.15,Clothing,9366.25,-24.189999999999998,Adult,1
10216,2021,2,Online,2023-07-20,1,85.13,0.11,3032,75.77,Male,32,California,2021-04-14,Offline,Loyal,Clothing,Sub3,BrandA,99.96,2021-04-03,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,-24.189999999999998,Adult,1
10216,2021,2,Online,2023-07-20,1,85.13,0.11,3032,75.77,Male,32,California,2021-04-14,Offline,Loyal,Clothing,Sub3,BrandA,99.96,2021-04-03,5099,2023-07-06,2023-10-11,4688.75,Clothing,8035.18,-24.189999999999998,Adult,1
10217,2035,13,Online,2023-10-12,4,140.57,0.29,3160,399.22,Female,55,Illinois,2021-05-20,Online,Loyal,Home,Sub3,BrandA,129.94,2022-09-05,5065,2023-08-11,2023-10-22,1902.66,Home,9859.98,-120.53999999999996,Old-aged,0
10219,2014,4,Offline,2023-04-05,2,89.3,0.21,3237,141.09,Male,18,California,2021-06-12,Offline,At Risk,Electronics,Sub3,BrandB,145.2,2020-03-03,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,-149.30999999999997,Young,0
10219,2014,4,Offline,2023-04-05,2,89.3,0.21,3237,141.09,Male,18,California,2021-06-12,Offline,At Risk,Electronics,Sub3,BrandB,145.2,2020-03-03,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,-149.30999999999997,Young,0
10219,2014,4,Offline,2023-04-05,2,89.3,0.21,3237,141.09,Male,18,California,2021-06-12,Offline,At Risk,Electronics,Sub3,BrandB,145.2,2020-03-03,5098,2023-03-18,2023-07-17,2993.26,Electronics,3920.99,-149.30999999999997,Young,0
10220,2036,5,Online,2023-10-05,4,68.84,0.21,3227,217.53,Male,40,California,2022-01-31,Online,New,Beauty,Sub2,BrandA,141.62,2021-07-19,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,-348.95000000000005,Middle-aged,0
10222,2017,19,Offline,2023-08-07,4,138.66,0.2,3317,443.71,Other,54,New York,2022-05-14,Offline,New,Toys,Sub1,BrandA,57.57,2021-03-24,5078,2023-05-27,2023-08-30,4985.07,Toys,7720.04,213.42999999999998,Old-aged,0
10223,2039,3,Online,2023-03-30,1,32.61,0.06,3046,30.65,Male,58,Texas,2022-01-11,Offline,Loyal,Beauty,Sub2,BrandA,38.94,2021-08-21,5033,2023-02-20,2023-09-19,3889.91,Beauty,2867.22,-8.29,Old-aged,1
10223,2039,3,Online,2023-03-30,1,32.61,0.06,3046,30.65,Male,58,Texas,2022-01-11,Offline,Loyal,Beauty,Sub2,BrandA,38.94,2021-08-21,5047,2023-02-28,2023-07-12,2040.5,Beauty,2065.26,-8.29,Old-aged,1
10223,2039,3,Online,2023-03-30,1,32.61,0.06,3046,30.65,Male,58,Texas,2022-01-11,Offline,Loyal,Beauty,Sub2,BrandA,38.94,2021-08-21,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,-8.29,Old-aged,1
10224,2009,12,Online,2023-03-13,2,23.1,0.04,3341,44.35,Other,48,Illinois,2021-07-28,Offline,At Risk,Home,Sub2,BrandB,137.49,2020-05-01,5022,2023-02-21,2023-05-16,1241.23,Home,8692.67,-230.63000000000002,Middle-aged,1
10225,2035,19,Offline,2023-09-04,3,101.87,0.3,3458,213.93,Other,27,New York,2021-12-19,Online,Loyal,Home,Sub3,BrandA,129.94,2022-09-05,5063,2023-08-17,2023-11-08,3956.4,Home,2646.42,-175.89,Adult,1
10225,2035,19,Offline,2023-09-04,3,101.87,0.3,3458,213.93,Other,27,New York,2021-12-19,Online,Loyal,Home,Sub3,BrandA,129.94,2022-09-05,5088,2023-06-08,2023-10-30,650.42,Home,8429.78,-175.89,Adult,1
10227,2015,13,Online,2023-07-31,2,58.26,0.13,3135,101.37,Female,22,Texas,2021-03-31,Offline,Loyal,Electronics,Sub2,BrandB,81.36,2021-05-18,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-61.349999999999994,Young,1
10227,2015,13,Online,2023-07-31,2,58.26,0.13,3135,101.37,Female,22,Texas,2021-03-31,Offline,Loyal,Electronics,Sub2,BrandB,81.36,2021-05-18,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-61.349999999999994,Young,1
10227,2015,13,Online,2023-07-31,2,58.26,0.13,3135,101.37,Female,22,Texas,2021-03-31,Offline,Loyal,Electronics,Sub2,BrandB,81.36,2021-05-18,5059,2023-06-25,2023-08-05,2884.44,Electronics,1130.64,-61.349999999999994,Young,1
10229,2033,15,Online,2023-04-06,3,27.02,0.18,3475,66.47,Male,53,California,2021-06-01,Online,New,Electronics,Sub3,BrandA,88.16,2020-01-07,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-198.01000000000002,Old-aged,0
10229,2033,15,Online,2023-04-06,3,27.02,0.18,3475,66.47,Male,53,California,2021-06-01,Online,New,Electronics,Sub3,BrandA,88.16,2020-01-07,5036,2023-03-20,2023-04-06,2646.46,Electronics,5239.75,-198.01000000000002,Old-aged,0
10229,2033,15,Online,2023-04-06,3,27.02,0.18,3475,66.47,Male,53,California,2021-06-01,Online,New,Electronics,Sub3,BrandA,88.16,2020-01-07,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-198.01000000000002,Old-aged,0
10229,2033,15,Online,2023-04-06,3,27.02,0.18,3475,66.47,Male,53,California,2021-06-01,Online,New,Electronics,Sub3,BrandA,88.16,2020-01-07,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-198.01000000000002,Old-aged,0
10230,2006,7,Offline,2023-03-16,2,145.92,0.01,3308,288.92,Male,42,California,2021-10-17,Offline,New,Beauty,Sub2,BrandB,44.83,2020-12-01,5018,2023-02-14,2023-05-26,2525.11,Beauty,9579.13,199.26000000000002,Middle-aged,0
10230,2006,7,Offline,2023-03-16,2,145.92,0.01,3308,288.92,Male,42,California,2021-10-17,Offline,New,Beauty,Sub2,BrandB,44.83,2020-12-01,5050,2023-03-08,2023-08-28,4472.76,Beauty,8528.97,199.26000000000002,Middle-aged,0
10230,2006,7,Offline,2023-03-16,2,145.92,0.01,3308,288.92,Male,42,California,2021-10-17,Offline,New,Beauty,Sub2,BrandB,44.83,2020-12-01,5074,2023-01-29,2023-07-29,2364.93,Beauty,4921.61,199.26000000000002,Middle-aged,0
10230,2006,7,Offline,2023-03-16,2,145.92,0.01,3308,288.92,Male,42,California,2021-10-17,Offline,New,Beauty,Sub2,BrandB,44.83,2020-12-01,5084,2023-02-24,2023-05-22,2993.82,Beauty,4454.12,199.26000000000002,Middle-aged,0
10231,2027,8,Offline,2023-02-23,2,61.52,0.03,3247,119.35,Male,41,New York,2021-03-27,Online,New,Home,Sub1,BrandB,106.92,2020-03-12,5003,2023-02-19,2023-08-27,3427.73,Home,9916.41,-94.49000000000001,Middle-aged,1
10231,2027,8,Offline,2023-02-23,2,61.52,0.03,3247,119.35,Male,41,New York,2021-03-27,Online,New,Home,Sub1,BrandB,106.92,2020-03-12,5006,2023-01-23,2023-05-14,4555.3,Home,8599.62,-94.49000000000001,Middle-aged,1
10231,2027,8,Offline,2023-02-23,2,61.52,0.03,3247,119.35,Male,41,New York,2021-03-27,Online,New,Home,Sub1,BrandB,106.92,2020-03-12,5082,2023-02-13,2023-07-06,721.22,Home,5447.42,-94.49000000000001,Middle-aged,1
10233,2027,14,Offline,2023-02-23,1,147.26,0.15,3159,125.17,Male,24,Texas,2022-11-13,Online,Loyal,Home,Sub1,BrandB,106.92,2020-03-12,5003,2023-02-19,2023-08-27,3427.73,Home,9916.41,18.25,Young,1
10233,2027,14,Offline,2023-02-23,1,147.26,0.15,3159,125.17,Male,24,Texas,2022-11-13,Online,Loyal,Home,Sub1,BrandB,106.92,2020-03-12,5006,2023-01-23,2023-05-14,4555.3,Home,8599.62,18.25,Young,1
10233,2027,14,Offline,2023-02-23,1,147.26,0.15,3159,125.17,Male,24,Texas,2022-11-13,Online,Loyal,Home,Sub1,BrandB,106.92,2020-03-12,5082,2023-02-13,2023-07-06,721.22,Home,5447.42,18.25,Young,1
10234,2034,4,Offline,2023-08-06,3,11.4,0.18,3203,28.04,Female,40,New York,2022-07-30,Online,At Risk,Toys,Sub2,BrandB,36.21,2022-06-23,5078,2023-05-27,2023-08-30,4985.07,Toys,7720.04,-80.59,Middle-aged,1
10236,2038,20,Online,2023-04-09,2,36.47,0.22,3468,56.89,Male,20,Illinois,2021-05-21,Offline,Loyal,Clothing,Sub3,BrandC,56.08,2021-07-26,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,-55.269999999999996,Young,1
10236,2038,20,Online,2023-04-09,2,36.47,0.22,3468,56.89,Male,20,Illinois,2021-05-21,Offline,Loyal,Clothing,Sub3,BrandC,56.08,2021-07-26,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,-55.269999999999996,Young,1
10238,2036,18,Offline,2023-02-15,3,175.6,0.21,3438,416.17,Female,30,Texas,2022-04-30,Offline,Loyal,Beauty,Sub2,BrandA,141.62,2021-07-19,5018,2023-02-14,2023-05-26,2525.11,Beauty,9579.13,-8.689999999999998,Adult,0
10238,2036,18,Offline,2023-02-15,3,175.6,0.21,3438,416.17,Female,30,Texas,2022-04-30,Offline,Loyal,Beauty,Sub2,BrandA,141.62,2021-07-19,5074,2023-01-29,2023-07-29,2364.93,Beauty,4921.61,-8.689999999999998,Adult,0
10239,2008,20,Online,2023-07-12,3,89.49,0.29,3310,190.61,Male,36,California,2022-10-19,Online,At Risk,Toys,Sub2,BrandC,10.88,2020-05-26,5014,2023-07-02,2023-10-04,1969.8,Toys,6619.35,157.97000000000003,Middle-aged,0
10239,2008,20,Online,2023-07-12,3,89.49,0.29,3310,190.61,Male,36,California,2022-10-19,Online,At Risk,Toys,Sub2,BrandC,10.88,2020-05-26,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,157.97000000000003,Middle-aged,0
10239,2008,20,Online,2023-07-12,3,89.49,0.29,3310,190.61,Male,36,California,2022-10-19,Online,At Risk,Toys,Sub2,BrandC,10.88,2020-05-26,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,157.97000000000003,Middle-aged,0
10239,2008,20,Online,2023-07-12,3,89.49,0.29,3310,190.61,Male,36,California,2022-10-19,Online,At Risk,Toys,Sub2,BrandC,10.88,2020-05-26,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,157.97000000000003,Middle-aged,0
10239,2008,20,Online,2023-07-12,3,89.49,0.29,3310,190.61,Male,36,California,2022-10-19,Online,At Risk,Toys,Sub2,BrandC,10.88,2020-05-26,5079,2023-06-23,2023-10-05,3878.56,Toys,1844.4,157.97000000000003,Middle-aged,0
10240,2035,13,Online,2023-02-27,4,94.44,0.21,3119,298.43,Other,53,Florida,2021-03-21,Offline,Loyal,Home,Sub3,BrandA,129.94,2022-09-05,5022,2023-02-21,2023-05-16,1241.23,Home,8692.67,-221.32999999999998,Old-aged,1
10241,2019,8,Online,2023-04-21,3,67.62,0.26,3383,150.12,Other,42,Texas,2022-09-06,Offline,Loyal,Beauty,Sub2,BrandA,148.46,2021-11-10,5033,2023-02-20,2023-09-19,3889.91,Beauty,2867.22,-295.26,Middle-aged,1
10241,2019,8,Online,2023-04-21,3,67.62,0.26,3383,150.12,Other,42,Texas,2022-09-06,Offline,Loyal,Beauty,Sub2,BrandA,148.46,2021-11-10,5047,2023-02-28,2023-07-12,2040.5,Beauty,2065.26,-295.26,Middle-aged,1
10241,2019,8,Online,2023-04-21,3,67.62,0.26,3383,150.12,Other,42,Texas,2022-09-06,Offline,Loyal,Beauty,Sub2,BrandA,148.46,2021-11-10,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,-295.26,Middle-aged,1
10242,2030,9,Online,2023-05-09,2,146.16,0.28,3017,210.47,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub2,BrandA,36.11,2020-07-13,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,138.25,Adult,0
10242,2030,9,Online,2023-05-09,2,146.16,0.28,3017,210.47,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub2,BrandA,36.11,2020-07-13,5032,2023-04-26,2023-07-06,3885.84,Electronics,6956.91,138.25,Adult,0
10242,2030,9,Online,2023-05-09,2,146.16,0.28,3017,210.47,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub2,BrandA,36.11,2020-07-13,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,138.25,Adult,0
10242,2030,9,Online,2023-05-09,2,146.16,0.28,3017,210.47,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub2,BrandA,36.11,2020-07-13,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,138.25,Adult,0
10242,2030,9,Online,2023-05-09,2,146.16,0.28,3017,210.47,Other,32,Illinois,2021-08-10,Online,Loyal,Electronics,Sub2,BrandA,36.11,2020-07-13,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,138.25,Adult,0
10244,2020,19,Offline,2023-07-13,3,60.88,0.21,3331,144.29,Female,56,Texas,2021-05-09,Offline,New,Clothing,Sub3,BrandA,10.7,2021-04-05,5041,2023-07-03,2023-09-05,2751.61,Clothing,7122.14,112.19,Old-aged,0
10247,2040,14,Offline,2023-01-08,3,151.85,0.08,3361,419.11,Male,24,Illinois,2022-01-31,Online,New,Toys,Sub1,BrandA,12.22,2022-02-08,5048,2023-01-01,2023-01-30,3963.98,Toys,6811.83,382.45,Young,1
10249,2014,4,Online,2023-04-22,3,132.45,0.22,3406,309.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandB,145.2,2020-03-03,5010,2023-02-28,2023-07-22,1965.12,Electronics,5330.69,-125.66999999999996,Adult,1
10249,2014,4,Online,2023-04-22,3,132.45,0.22,3406,309.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandB,145.2,2020-03-03,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,-125.66999999999996,Adult,1
10249,2014,4,Online,2023-04-22,3,132.45,0.22,3406,309.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandB,145.2,2020-03-03,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,-125.66999999999996,Adult,1
10249,2014,4,Online,2023-04-22,3,132.45,0.22,3406,309.93,Female,30,Texas,2021-06-02,Offline,New,Electronics,Sub3,BrandB,145.2,2020-03-03,5094,2023-02-21,2023-06-29,1504.65,Electronics,9844.12,-125.66999999999996,Adult,1
10250,2026,15,Online,2023-06-10,1,44.74,0.07,3117,41.61,Male,27,Texas,2021-08-23,Offline,New,Home,Sub1,BrandA,74.94,2020-12-29,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,-33.33,Adult,1
10252,2023,5,Offline,2023-07-07,1,130.77,0.24,3368,99.39,Female,49,California,2021-12-25,Online,At Risk,Toys,Sub3,BrandC,142.59,2022-06-30,5078,2023-05-27,2023-08-30,4985.07,Toys,7720.04,-43.2,Middle-aged,1
10253,2022,1,Offline,2023-06-12,2,198.66,0.16,3115,333.75,Female,55,California,2021-06-29,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,195.35,Old-aged,0
10253,2022,1,Offline,2023-06-12,2,198.66,0.16,3115,333.75,Female,55,California,2021-06-29,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5024,2023-03-08,2023-10-01,2815.57,Electronics,2657.98,195.35,Old-aged,0
10253,2022,1,Offline,2023-06-12,2,198.66,0.16,3115,333.75,Female,55,California,2021-06-29,Offline,New,Electronics,Sub3,BrandA,69.2,2021-04-08,5098,2023-03-18,2023-07-17,2993.26,Electronics,3920.99,195.35,Old-aged,0
10254,2048,3,Online,2023-07-16,3,157.77,0.19,3283,383.38,Other,59,Texas,2021-04-28,Online,Loyal,Toys,Sub2,BrandC,79.32,2021-09-10,5014,2023-07-02,2023-10-04,1969.8,Toys,6619.35,145.42000000000002,Old-aged,0
10254,2048,3,Online,2023-07-16,3,157.77,0.19,3283,383.38,Other,59,Texas,2021-04-28,Online,Loyal,Toys,Sub2,BrandC,79.32,2021-09-10,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,145.42000000000002,Old-aged,0
10254,2048,3,Online,2023-07-16,3,157.77,0.19,3283,383.38,Other,59,Texas,2021-04-28,Online,Loyal,Toys,Sub2,BrandC,79.32,2021-09-10,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,145.42000000000002,Old-aged,0
10254,2048,3,Online,2023-07-16,3,157.77,0.19,3283,383.38,Other,59,Texas,2021-04-28,Online,Loyal,Toys,Sub2,BrandC,79.32,2021-09-10,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,145.42000000000002,Old-aged,0
10254,2048,3,Online,2023-07-16,3,157.77,0.19,3283,383.38,Other,59,Texas,2021-04-28,Online,Loyal,Toys,Sub2,BrandC,79.32,2021-09-10,5079,2023-06-23,2023-10-05,3878.56,Toys,1844.4,145.42000000000002,Old-aged,0
10256,2046,8,Online,2023-07-23,1,43.44,0.19,3302,35.19,Other,45,Texas,2022-11-03,Offline,New,Home,Sub1,BrandB,105.61,2021-11-18,5049,2023-05-11,2023-09-13,3026.1,Home,3250.74,-70.42,Middle-aged,1
10257,2003,4,Online,2023-07-31,4,174.58,0.16,3113,586.59,Female,19,New York,2021-04-28,Online,New,Electronics,Sub3,BrandA,97.71,2020-04-24,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,195.75000000000006,Young,0
10257,2003,4,Online,2023-07-31,4,174.58,0.16,3113,586.59,Female,19,New York,2021-04-28,Online,New,Electronics,Sub3,BrandA,97.71,2020-04-24,5053,2023-03-30,2023-08-01,3100.45,Electronics,6138.92,195.75000000000006,Young,0
10257,2003,4,Online,2023-07-31,4,174.58,0.16,3113,586.59,Female,19,New York,2021-04-28,Online,New,Electronics,Sub3,BrandA,97.71,2020-04-24,5059,2023-06-25,2023-08-05,2884.44,Electronics,1130.64,195.75000000000006,Young,0
10258,2042,2,Online,2023-04-19,3,94.39,0.22,3035,220.87,Female,35,California,2021-09-14,Offline,Loyal,Clothing,Sub1,BrandA,99.86,2022-02-04,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,-78.70999999999998,Middle-aged,1
10258,2042,2,Online,2023-04-19,3,94.39,0.22,3035,220.87,Female,35,California,2021-09-14,Offline,Loyal,Clothing,Sub1,BrandA,99.86,2022-02-04,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,-78.70999999999998,Middle-aged,1
10258,2042,2,Online,2023-04-19,3,94.39,0.22,3035,220.87,Female,35,California,2021-09-14,Offline,Loyal,Clothing,Sub1,BrandA,99.86,2022-02-04,5054,2023-04-10,2023-05-06,3871.92,Clothing,4670.94,-78.70999999999998,Middle-aged,1
10259,2019,10,Online,2023-10-03,2,36.04,0.22,3132,56.22,Male,61,Florida,2021-08-19,Online,At Risk,Beauty,Sub2,BrandA,148.46,2021-11-10,5090,2023-01-31,2023-10-09,1566.82,Beauty,1676.82,-240.70000000000002,Old-aged,0
10260,2009,4,Online,2023-03-14,3,173.82,0.19,3336,422.38,Other,38,Illinois,2022-06-20,Offline,Loyal,Home,Sub2,BrandB,137.49,2020-05-01,5022,2023-02-21,2023-05-16,1241.23,Home,8692.67,9.909999999999968,Middle-aged,1
10261,2028,3,Online,2023-06-16,4,165.06,0.11,3336,587.61,Other,38,Illinois,2022-06-20,Offline,Loyal,Toys,Sub1,BrandA,14.86,2021-09-29,5020,2023-01-21,2023-07-30,2472.34,Toys,7437.4,528.1700000000001,Middle-aged,1
10261,2028,3,Online,2023-06-16,4,165.06,0.11,3336,587.61,Other,38,Illinois,2022-06-20,Offline,Loyal,Toys,Sub1,BrandA,14.86,2021-09-29,5044,2023-05-09,2023-08-20,3392.61,Toys,8797.85,528.1700000000001,Middle-aged,1
10261,2028,3,Online,2023-06-16,4,165.06,0.11,3336,587.61,Other,38,Illinois,2022-06-20,Offline,Loyal,Toys,Sub1,BrandA,14.86,2021-09-29,5061,2023-05-31,2023-06-30,2670.91,Toys,4620.47,528.1700000000001,Middle-aged,1
10261,2028,3,Online,2023-06-16,4,165.06,0.11,3336,587.61,Other,38,Illinois,2022-06-20,Offline,Loyal,Toys,Sub1,BrandA,14.86,2021-09-29,5068,2023-02-10,2023-09-09,825.61,Toys,7988.38,528.1700000000001,Middle-aged,1
10261,2028,3,Online,2023-06-16,4,165.06,0.11,3336,587.61,Other,38,Illinois,2022-06-20,Offline,Loyal,Toys,Sub1,BrandA,14.86,2021-09-29,5077,2023-03-02,2023-06-17,1747.66,Toys,4743.91,528.1700000000001,Middle-aged,1
10263,2045,17,Online,2023-08-31,1,182.85,0.29,3410,129.82,Male,45,Illinois,2022-06-14,Offline,New,Clothing,Sub2,BrandA,62.46,2022-06-14,5021,2023-01-21,2023-11-04,1682.12,Clothing,6010.59,67.35999999999999,Middle-aged,1
10263,2045,17,Online,2023-08-31,1,182.85,0.29,3410,129.82,Male,45,Illinois,2022-06-14,Offline,New,Clothing,Sub2,BrandA,62.46,2022-06-14,5023,2023-06-20,2023-10-23,3601.15,Clothing,9366.25,67.35999999999999,Middle-aged,1
10263,2045,17,Online,2023-08-31,1,182.85,0.29,3410,129.82,Male,45,Illinois,2022-06-14,Offline,New,Clothing,Sub2,BrandA,62.46,2022-06-14,5030,2023-03-09,2023-10-17,829.61,Clothing,1321.9,67.35999999999999,Middle-aged,1
10263,2045,17,Online,2023-08-31,1,182.85,0.29,3410,129.82,Male,45,Illinois,2022-06-14,Offline,New,Clothing,Sub2,BrandA,62.46,2022-06-14,5070,2023-08-15,2023-09-04,1654.98,Clothing,3958.97,67.35999999999999,Middle-aged,1
10263,2045,17,Online,2023-08-31,1,182.85,0.29,3410,129.82,Male,45,Illinois,2022-06-14,Offline,New,Clothing,Sub2,BrandA,62.46,2022-06-14,5099,2023-07-06,2023-10-11,4688.75,Clothing,8035.18,67.35999999999999,Middle-aged,1
10264,2007,20,Online,2023-10-02,2,171.84,0.03,3377,333.37,Male,53,Florida,2022-02-27,Online,Loyal,Electronics,Sub3,BrandB,133.72,2022-07-10,5038,2023-04-18,2023-10-28,672.63,Electronics,3129.11,65.93,Old-aged,0
10265,2014,13,Offline,2023-04-12,3,19.99,0.08,3228,55.17,Other,19,Illinois,2022-08-31,Online,Loyal,Electronics,Sub3,BrandB,145.2,2020-03-03,5004,2023-04-05,2023-09-19,4503.59,Electronics,3228.55,-380.42999999999995,Young,1
